%Time	Paddle Displacement	LC1	LC2	WG0	WG1	WG2	WG3
31/08/2023 14.33.26.02362	0.772657	-0.230713	0.324112	-327.551	0.438385	-4.48055	-13.4697
31/08/2023 14.33.26.07362	0.772417	-0.710846	0.0718384	-314.135	1.07492	-1.26419	-11.7279
31/08/2023 14.33.26.12362	0.772686	-0.124176	0.255325	-302.015	1.80942	1.67758	-7.29825
31/08/2023 14.33.26.17362	0.772722	2.13635	0.947998	-292.285	2.12274	4.52742	-2.15387
31/08/2023 14.33.26.22362	0.772693	2.35446	1.14719	-286.784	2.73079	6.28825	2.48549
31/08/2023 14.33.26.27362	0.772574	5.3927	2.49525	-283.646	2.90164	7.44751	5.83754
31/08/2023 14.33.26.32387	0.772508	1.72806	0.988922	-280.559	3.43193	7.56645	8.0433
31/08/2023 14.33.26.37387	0.772674	-0.852203	0.164017	-279.139	4.14784	7.35574	9.03012
31/08/2023 14.33.26.42387	0.772735	2.41489	1.41685	-279.204	4.4624	7.27551	9.17093
31/08/2023 14.33.26.47387	0.772721	7.09024	3.23201	-280.834	4.48833	6.95471	8.94695
31/08/2023 14.33.26.52412	0.77247	3.97018	1.96114	-282.09	4.1492	5.89507	8.577
31/08/2023 14.33.26.57412	0.772598	0.211121	0.444427	-285.272	2.90875	4.19249	8.01648
31/08/2023 14.33.26.62412	0.772725	3.32254	1.54977	-290.621	1.92114	2.47835	6.66177
31/08/2023 14.33.26.67412	0.772665	-0.154388	0.234314	-295.385	1.82352	1.13383	5.14128
31/08/2023 14.33.26.72412	0.77274	-0.24585	0.219833	-299.728	2.82118	0.147949	4.16074
31/08/2023 14.33.26.77412	0.772394	0.771301	0.581512	-304.048	6.19614	-0.376495	2.70039
31/08/2023 14.33.26.82487	0.772657	1.5058	0.794006	-306.139	10.7538	-0.292892	2.11433
31/08/2023 14.33.26.87487	0.772747	0.313843	0.304291	-306.535	13.8794	1.59326	0.983109
31/08/2023 14.33.26.92487	0.772664	1.39377	0.84613	-307.252	14.9683	5.93924	0.0971222
31/08/2023 14.33.26.97487	0.772634	5.61124	2.53833	-307.527	14.7271	10.6125	-0.0792236
31/08/2023 14.33.27.02562	0.772498	0.712799	0.514389	-306.89	11.2891	13.6495	0.0618744
31/08/2023 14.33.27.07562	0.772712	3.10962	1.51465	-306.485	4.43015	14.7588	1.78529
31/08/2023 14.33.27.12562	0.772689	1.4939	0.636292	-307.096	-4.1973	14.299	5.21121
31/08/2023 14.33.27.17562	0.772704	2.09067	0.96431	-310.61	-11.794	10.7066	8.84953
31/08/2023 14.33.27.22562	0.772537	0.988464	0.716415	-314.651	-17.0952	2.70229	12.3378
31/08/2023 14.33.27.27562	0.772538	0.886261	0.7556	-318.531	-20.3737	-5.93921	13.886
31/08/2023 14.33.27.32587	0.772675	2.08337	1.00092	-322.04	-21.0054	-13.2776	14.0659
31/08/2023 14.33.27.37587	0.772741	1.06595	0.628342	-323.43	-20.3292	-18.3605	10.3566
31/08/2023 14.33.27.42587	0.772735	2.69049	1.08879	-321.614	-15.9335	-19.9271	2.11389
31/08/2023 14.33.27.47587	0.772474	1.9278	0.818253	-318.932	-8.57632	-19.5599	-6.05623
